CaseID,CompleteTimestamp,Vessel,ActivityID,lifecycle:transition,event_id
20L02001E,2020-11-05 13:52:30.000,R501,Agitation,start,20
20L01001E,2020-11-05 14:16:06.968,R602,Agitator stop,complete,15
20L02001E,2020-11-05 14:57:04.216,R501,Pump adjustment,complete,21
20L02001E,2020-11-05 15:09:54.829,R501,Pump stop,complete,22
20L02001E,2020-11-05 15:12:26.240,R501,Pump adjustment,complete,23
20L02001E,2020-11-05 15:12:33.160,R501,Pump start,complete,24
20L02001E,2020-11-05 15:13:21.141,R501,Pump adjustment,complete,25
20L02001E,2020-11-05 15:16:24.985,R501,Pump stop,complete,26
20L02001E,2020-11-05 15:18:30.316,R501,Pump adjustment,complete,27
20L02001E,2020-11-05 15:18:37.042,R501,Pump start,complete,28
20L02001E,2020-11-05 15:19:26.487,R501,Pump adjustment,complete,29
20L02001E,2020-11-05 15:22:04.488,R501,Pump adjustment,complete,30
20L02001E,2020-11-05 15:22:15.000,R501,Circulation,start,31
20L02001E,2020-11-05 15:29:01.447,R501,Pump adjustment,complete,32
20L02001E,2020-11-05 15:30:58.374,R501,Pump adjustment,complete,33
20L02001E,2020-11-05 15:58:27.134,R501,Pump adjustment,complete,34
20L02001E,2020-11-05 15:58:38.443,R501,Pump adjustment,complete,35
20L02001E,2020-11-05 15:58:54.251,R501,Pump adjustment,complete,36
20L02001E,2020-11-05 16:52:21.471,R501,Pump adjustment,complete,37
20L02001E,2020-11-05 16:52:43.892,R501,Pump adjustment,complete,38
20L01001E,2020-11-05 21:20:51.383,R602,Pump stop,complete,16
20L02001E,2020-11-05 21:27:00.685,R501,Pump adjustment,complete,39
20L02001E,2020-11-05 21:28:33.760,R501,Pump adjustment,complete,40
20L02001E,2020-11-06 09:04:15.472,R501,Pump stop,complete,41
20L02001E,2020-11-06 09:08:22.895,R501,Pump adjustment,complete,42
20L02001E,2020-11-06 09:08:38.510,R501,Pump start,complete,43
20L02001E,2020-11-06 09:09:27.021,R501,Pump adjustment,complete,44
20L02001E,2020-11-06 09:09:41.427,R501,Pump adjustment,complete,45
20L02001E,2020-11-06 09:13:24.964,R501,Pump stop,complete,46
20L02001E,2020-11-06 09:42:18.745,R501,Pump adjustment,complete,47
20L02001E,2020-11-06 09:42:26.788,R501,Pump start,complete,48
20L02001E,2020-11-06 09:43:17.486,R501,Pump adjustment,complete,49
20L02001E,2020-11-06 09:43:27.890,R501,Pump adjustment,complete,50
20L02001E,2020-11-06 09:43:42.915,R501,Pump adjustment,complete,51
20L02001E,2020-11-06 10:00:44.411,R501,Pump adjustment,complete,52
20L02001E,2020-11-06 10:01:04.108,R501,Pump adjustment,complete,53
20L02001E,2020-11-06 10:04:14.082,R501,Pump adjustment,complete,54
20L02001E,2020-11-06 10:09:34.635,R501,Pump adjustment,complete,55
20L02001E,2020-11-06 11:13:47.081,R501,Pump adjustment,complete,56
20L01001E,2020-11-06 12:14:12.000,R602,Adjustment Charging,start,17
20L01001E,2020-11-06 12:24:46.097,R602,Agitator start,complete,18
20L01001E,2020-11-06 12:27:10.000,R602,Adjustment Charging,complete,19
20L01001E,2020-11-06 13:05:19.861,R602,Pump adjustment,complete,20
20L01001E,2020-11-06 13:05:33.216,R602,Pump start,complete,21
20L01001E,2020-11-06 13:06:08.293,R602,Pump adjustment,complete,22
20L01001E,2020-11-06 13:06:42.975,R602,Pump adjustment,complete,23
20L01001E,2020-11-06 13:07:07.044,R602,Pump adjustment,complete,24
20L01001E,2020-11-06 13:07:34.580,R602,Pump adjustment,complete,25
20L01001E,2020-11-06 13:08:24.297,R602,Pump adjustment,complete,26
20L02001E,2020-11-06 13:30:34.355,R501,Pump adjustment,complete,57
20L02001E,2020-11-06 13:30:47.972,R501,Pump adjustment,complete,58
20L01001E,2020-11-06 15:53:25.350,R602,Agitator stop,complete,27
20L01001E,2020-11-06 15:54:15.000,R602,Agitation,complete,28
20L01001E,2020-11-06 16:04:28.036,R602,Pump stop,complete,29
20L01001E,2020-11-07 15:00:24.249,R602,Pump adjustment,complete,30
20L01001E,2020-11-07 15:00:33.839,R602,Pump start,complete,31
20L01001E,2020-11-07 15:01:15.194,R602,Pump adjustment,complete,32
20L01001E,2020-11-07 15:01:55.940,R602,Pump adjustment,complete,33
20L01001E,2020-11-07 15:02:00.639,R602,Pump adjustment,complete,34
20L01001E,2020-11-07 15:02:32.930,R602,Pump adjustment,complete,35
20L01001E,2020-11-07 15:03:12.941,R602,Pump adjustment,complete,36
20L01001E,2020-11-07 15:04:07.950,R602,Pump adjustment,complete,37
20L01001E,2020-11-07 15:05:18.686,R602,Pump adjustment,complete,38
20L01001E,2020-11-07 15:08:29.603,R602,Pump adjustment,complete,39
20L01001E,2020-11-07 15:10:19.887,R602,Pump adjustment,complete,40
20L01001E,2020-11-08 04:53:28.000,R602,Bottling,start,41
20L01001E,2020-11-08 06:19:49.000,R602,Circulation,complete,42
20L02001E,2020-11-08 14:22:29.677,R501,Agitator stop,complete,59
20L02001E,2020-11-08 14:23:22.000,R501,Agitation,complete,60
20L01001E,2020-11-08 19:51:59.290,R602,Pump stop,complete,43
20L01001E,2020-11-08 20:08:27.000,R602,Bottling,complete,44
20L02001E,2020-11-09 06:20:36.000,R501,Bottling,start,61
20L02001E,2020-11-09 07:10:54.000,R501,Circulation,complete,62
20L02001E,2020-11-09 14:07:49.000,R501,Bottling,complete,63
20L02001E,2020-11-09 14:09:18.828,R501,Pump stop,complete,64
20L02001E,2020-11-09 14:24:38.468,R501,Pump adjustment,complete,65
20L02001E,2020-11-09 14:36:05.000,R501,Postwash,start,66
20L02001E,2020-11-09 15:01:32.501,R501,Pump stop,complete,67
20L02001E,2020-11-09 15:01:59.316,R501,Pump adjustment,complete,68
20L02001E,2020-11-09 15:02:07.180,R501,Pump start,complete,69
20L02001E,2020-11-09 15:05:25.532,R501,Pump adjustment,complete,70
20L02001E,2020-11-09 15:05:37.983,R501,Pump adjustment,complete,71
20L02001E,2020-11-09 15:06:17.440,R501,Pump adjustment,complete,72
20L02001E,2020-11-09 15:43:04.542,R501,Pump stop,complete,73
20L02001E,2020-11-09 15:43:51.605,R501,Pump adjustment,complete,74
20L02001E,2020-11-09 15:57:38.044,R501,Pump stop,complete,75
20L06001E,2020-11-09 16:56:00.000,R602,1Pass_Prewet,start,0
20L02001E,2020-11-09 17:01:34.225,R501,Pump adjustment,complete,76
20L02001E,2020-11-09 17:11:58.246,R501,Pump stop,complete,77
20L06001E,2020-11-09 17:12:42.000,R602,Filters,start,1
20L06001E,2020-11-09 17:54:11.000,R602,Filters,complete,2
20L02001E,2020-11-09 17:55:51.333,R501,Pump adjustment,complete,78
20L02001E,2020-11-09 18:05:00.867,R501,Pump stop,complete,79
20L02001E,2020-11-09 18:05:06.117,R501,Pump adjustment,complete,80
20L02001E,2020-11-09 18:05:31.925,R501,Pump start,complete,81
20L02001E,2020-11-09 18:08:22.836,R501,Pump adjustment,complete,82
20L02001E,2020-11-09 18:08:36.171,R501,Pump adjustment,complete,83
20L02001E,2020-11-09 18:08:41.245,R501,Pump adjustment,complete,84
20L02001E,2020-11-09 18:08:56.383,R501,Pump adjustment,complete,85
20L02001E,2020-11-09 18:09:03.821,R501,Pump adjustment,complete,86
20L02001E,2020-11-09 18:09:16.733,R501,Pump adjustment,complete,87
20L02001E,2020-11-10 06:30:00.915,R501,Pump stop,complete,88
20L02001E,2020-11-10 06:44:43.900,R501,Pump adjustment,complete,89
20L02001E,2020-11-10 07:00:43.859,R501,Pump stop,complete,90
20L02001E,2020-11-10 07:01:43.000,R501,Postwash,complete,91
20L06001E,2020-11-10 09:43:18.000,R602,1Pass_Prewet,complete,3
20L06001E,2020-11-10 09:57:23.000,R602,Circulation Prewet,start,4
20L06001E,2020-11-10 10:47:36.827,R602,Pump adjustment,complete,5
20L06001E,2020-11-10 10:53:09.829,R602,Pump adjustment,complete,6
20L06001E,2020-11-10 10:53:14.723,R602,Pump stop,complete,7
20L06001E,2020-11-10 10:53:26.794,R602,Pump adjustment,complete,8
20L06001E,2020-11-10 10:55:55.162,R602,Pump adjustment,complete,9
20L06001E,2020-11-10 10:56:05.950,R602,Pump adjustment,complete,10
20L06001E,2020-11-10 10:56:14.845,R602,Pump adjustment,complete,11
20L06001E,2020-11-10 10:56:24.666,R602,Pump adjustment,complete,12
20L06001E,2020-11-10 11:52:45.794,R602,Pump adjustment,complete,13
20L06001E,2020-11-10 11:52:49.077,R602,Pump adjustment,complete,14
20L08001E,2020-11-10 15:00:34.000,R501,1Pass_Prewet,start,0
20L06001E,2020-11-10 16:12:10.069,R602,Pump stop,complete,15
20L06001E,2020-11-10 16:34:13.462,R602,Pump adjustment,complete,16
20L08001E,2020-11-10 16:46:27.000,R501,Filters,start,1
20L06001E,2020-11-10 17:02:47.052,R602,Pump stop,complete,17
20L06001E,2020-11-10 17:03:31.000,R602,Circulation Prewet,complete,18
20L08001E,2020-11-10 17:09:23.000,R501,Filters,complete,2
20L06001E,2020-11-11 08:06:06.000,R602,Charging,start,19
20L06001E,2020-11-11 10:00:05.000,R602,Charging,complete,20
20L06001E,2020-11-11 10:03:36.868,R602,Agitator start,complete,21
20L06001E,2020-11-11 10:03:40.000,R602,Agitation,start,22
20L06001E,2020-11-11 11:12:31.224,R602,Pump adjustment,complete,23
20L06001E,2020-11-11 11:18:55.727,R602,Pump stop,complete,24
20L06001E,2020-11-11 11:19:24.520,R602,Pump adjustment,complete,25
20L06001E,2020-11-11 11:19:31.367,R602,Pump start,complete,26
20L06001E,2020-11-11 11:20:57.000,R602,Circulation,start,27
20L08001E,2020-11-11 12:33:40.000,R501,1Pass_Prewet,complete,3
20L06001E,2020-11-11 14:58:18.673,R602,Agitator stop,complete,28
20L06001E,2020-11-11 15:05:18.945,R602,Pump stop,complete,29
20L08001E,2020-11-12 06:26:16.000,R501,Circulation Prewet,start,4
20L08001E,2020-11-12 06:43:57.256,R501,Pump adjustment,complete,5
20L08001E,2020-11-12 06:49:54.820,R501,Pump adjustment,complete,6
20L08001E,2020-11-12 06:50:00.528,R501,Pump start,complete,7
20L08001E,2020-11-12 06:51:45.358,R501,Pump adjustment,complete,8
20L08001E,2020-11-12 06:57:02.458,R501,Pump adjustment,complete,9
20L08001E,2020-11-12 06:57:28.863,R501,Pump adjustment,complete,10
20L08001E,2020-11-12 08:29:05.488,R501,Pump stop,complete,11
20L08001E,2020-11-12 08:51:01.539,R501,Pump adjustment,complete,12
20L08001E,2020-11-12 09:02:30.643,R501,Pump stop,complete,13
20L08001E,2020-11-12 12:27:16.000,R501,Circulation Prewet,complete,14
20L08001E,2020-11-12 12:30:06.000,R501,Charging,start,15
20L08001E,2020-11-12 13:57:21.063,R501,Agitator start,complete,16
20L08001E,2020-11-12 13:58:26.000,R501,Charging,complete,17
20L08001E,2020-11-12 14:01:34.000,R501,Agitation,start,18
20L06001E,2020-11-12 14:14:15.000,R602,Adjustment Charging,start,30
20L06001E,2020-11-12 14:25:36.000,R602,Adjustment Charging,complete,31
20L06001E,2020-11-12 14:28:00.683,R602,Agitator start,complete,32
20L08001E,2020-11-12 15:03:27.721,R501,Pump adjustment,complete,19
20L08001E,2020-11-12 15:03:47.738,R501,Pump adjustment,complete,20
20L08001E,2020-11-12 15:14:03.579,R501,Pump stop,complete,21
20L08001E,2020-11-12 15:16:20.135,R501,Pump adjustment,complete,22
20L08001E,2020-11-12 15:16:27.176,R501,Pump start,complete,23
20L08001E,2020-11-12 15:17:23.780,R501,Pump adjustment,complete,24
20L08001E,2020-11-12 15:23:19.525,R501,Pump stop,complete,25
20L08001E,2020-11-12 15:25:23.732,R501,Pump adjustment,complete,26
20L08001E,2020-11-12 15:25:34.361,R501,Pump start,complete,27
20L08001E,2020-11-12 15:25:46.582,R501,Pump stop,complete,28
20L08001E,2020-11-12 15:25:54.044,R501,Pump adjustment,complete,29
20L08001E,2020-11-12 15:26:03.689,R501,Pump start,complete,30
20L08001E,2020-11-12 15:34:34.000,R501,Circulation,start,31
20L08001E,2020-11-12 15:42:33.235,R501,Pump adjustment,complete,32
20L08001E,2020-11-12 16:21:05.371,R501,Pump adjustment,complete,33
20L08001E,2020-11-12 16:21:34.495,R501,Pump adjustment,complete,34
20L08001E,2020-11-12 16:34:24.127,R501,Pump adjustment,complete,35
20L06001E,2020-11-12 20:05:58.297,R602,Pump adjustment,complete,33
20L06001E,2020-11-12 20:06:12.692,R602,Pump start,complete,34
20L06001E,2020-11-12 20:13:12.866,R602,Pump stop,complete,35
20L06001E,2020-11-12 22:17:52.787,R602,Pump adjustment,complete,36
20L06001E,2020-11-12 22:18:09.640,R602,Pump start,complete,37
20L06001E,2020-11-12 22:20:04.688,R602,Pump adjustment,complete,38
20L06001E,2020-11-12 22:21:37.816,R602,Pump adjustment,complete,39
20L06001E,2020-11-13 06:32:21.256,R602,Agitator stop,complete,40
20L06001E,2020-11-13 06:33:21.000,R602,Agitation,complete,41
20L08001E,2020-11-13 13:54:42.000,R501,Adjustment Charging,start,36
20L08001E,2020-11-13 14:21:14.000,R501,Adjustment Charging,complete,37
20L06001E,2020-11-14 04:53:26.000,R602,Bottling,start,42
20L06001E,2020-11-14 06:05:50.000,R602,Circulation,complete,43
20L08001E,2020-11-14 15:51:33.000,R501,Adjustment Charging,start,38
20L08001E,2020-11-14 15:52:39.553,R501,Agitator stop,complete,39
20L08001E,2020-11-14 15:52:49.656,R501,Pump stop,complete,40
20L08001E,2020-11-14 15:58:15.428,R501,Agitator start,complete,41
20L08001E,2020-11-14 15:59:56.000,R501,Adjustment Charging,complete,42
20L06001E,2020-11-14 18:52:50.118,R602,Pump stop,complete,44
20L06001E,2020-11-14 18:56:42.475,R602,Pump adjustment,complete,45
20L08001E,2020-11-14 18:58:58.211,R501,Pump adjustment,complete,43
20L08001E,2020-11-14 18:59:01.212,R501,Pump start,complete,44
20L08001E,2020-11-14 18:59:51.819,R501,Pump adjustment,complete,45
20L08001E,2020-11-14 19:00:08.812,R501,Pump adjustment,complete,46
20L08001E,2020-11-14 19:00:42.761,R501,Pump adjustment,complete,47
20L08001E,2020-11-14 19:01:15.811,R501,Pump adjustment,complete,48
20L06001E,2020-11-14 19:06:43.762,R602,Pump stop,complete,46
20L06001E,2020-11-14 19:14:17.000,R602,Bottling,complete,47
20L08001E,2020-11-15 16:27:46.109,R501,Agitator stop,complete,49
20L08001E,2020-11-15 16:27:53.000,R501,Agitation,complete,50
20L08001E,2020-11-16 06:36:12.000,R501,Bottling,start,51
20L12001E,2020-11-16 08:00:50.000,R602,Charging,start,0
20L08001E,2020-11-16 08:02:31.000,R501,Circulation,complete,52
20L12001E,2020-11-16 10:00:21.000,R602,Charging,complete,1
20L12001E,2020-11-16 10:08:38.523,R602,Agitator start,complete,2
20L12001E,2020-11-16 10:09:03.000,R602,Agitation,start,3
20L12001E,2020-11-16 11:04:39.031,R602,Pump adjustment,complete,4
20L12001E,2020-11-16 11:05:05.324,R602,Pump adjustment,complete,5
20L12001E,2020-11-16 11:19:43.021,R602,Pump stop,complete,6
20L12001E,2020-11-16 11:19:51.776,R602,Pump adjustment,complete,7
20L12001E,2020-11-16 11:20:00.376,R602,Pump start,complete,8
20L12001E,2020-11-16 11:20:40.729,R602,Pump adjustment,complete,9
20L12001E,2020-11-16 11:20:50.022,R602,Pump adjustment,complete,10
20L12001E,2020-11-16 11:21:42.026,R602,Pump adjustment,complete,11
20L12001E,2020-11-16 11:21:57.930,R602,Pump adjustment,complete,12
20L12001E,2020-11-16 11:23:12.000,R602,Circulation,start,13
20L12001E,2020-11-16 11:49:04.082,R602,Pump adjustment,complete,14
20L12001E,2020-11-16 11:49:24.337,R602,Pump adjustment,complete,15
20L12001E,2020-11-16 14:45:17.881,R602,Agitator stop,complete,16
20L12001E,2020-11-16 14:45:34.000,R602,Agitation,complete,17
20L08001E,2020-11-16 16:12:12.846,R501,Pump stop,complete,53
20L08001E,2020-11-16 16:26:29.000,R501,Bottling,complete,54
20L08001E,2020-11-16 16:39:05.000,R501,Postwash,start,55
20L08001E,2020-11-16 16:39:57.169,R501,Pump adjustment,complete,56
20L08001E,2020-11-16 16:50:06.900,R501,Pump stop,complete,57
20L08001E,2020-11-16 17:05:05.906,R501,Pump adjustment,complete,58
20L08001E,2020-11-16 17:14:08.854,R501,Pump adjustment,complete,59
20L08001E,2020-11-16 17:14:16.205,R501,Pump start,complete,60
20L08001E,2020-11-16 17:15:29.358,R501,Pump adjustment,complete,61
20L08001E,2020-11-16 17:16:02.326,R501,Pump adjustment,complete,62
20L12001E,2020-11-16 21:00:17.525,R602,Pump stop,complete,18
20L08001E,2020-11-17 06:18:17.290,R501,Pump stop,complete,63
20L08001E,2020-11-17 06:38:40.599,R501,Pump adjustment,complete,64
20L08001E,2020-11-17 06:55:56.951,R501,Pump stop,complete,65
20L08001E,2020-11-17 07:41:41.350,R501,Pump adjustment,complete,66
20L08001E,2020-11-17 08:04:22.070,R501,Pump stop,complete,67
20L08001E,2020-11-17 08:04:26.083,R501,Pump adjustment,complete,68
20L08001E,2020-11-17 08:04:33.314,R501,Pump start,complete,69
20L08001E,2020-11-17 08:06:53.568,R501,Pump adjustment,complete,70
20L08001E,2020-11-17 08:06:58.964,R501,Pump adjustment,complete,71
20L08001E,2020-11-17 10:30:34.763,R501,Pump stop,complete,72
20L08001E,2020-11-17 10:52:38.365,R501,Pump adjustment,complete,73
20L08001E,2020-11-17 11:03:33.161,R501,Pump stop,complete,74
20L08001E,2020-11-17 14:49:57.000,R501,Postwash,complete,75
20L14001E,2020-11-17 15:00:33.000,R501,Filters,start,0
20L14001E,2020-11-17 15:33:33.000,R501,Filters,complete,1
20L14001E,2020-11-17 15:36:50.000,R501,1Pass_Prewet,start,2
20L14001E,2020-11-17 17:33:55.000,R501,1Pass_Prewet,complete,3
20L14001E,2020-11-17 17:57:17.000,R501,Circulation Prewet,start,4
20L14001E,2020-11-17 18:47:45.560,R501,Pump adjustment,complete,5
20L14001E,2020-11-17 18:53:48.008,R501,Pump adjustment,complete,6
20L14001E,2020-11-17 18:53:51.834,R501,Pump start,complete,7
20L14001E,2020-11-17 18:56:17.043,R501,Pump adjustment,complete,8
20L12001E,2020-11-18 05:30:10.478,R602,Pump adjustment,complete,19
20L12001E,2020-11-18 05:30:24.110,R602,Pump start,complete,20
20L12001E,2020-11-18 05:32:20.768,R602,Pump adjustment,complete,21
20L12001E,2020-11-18 05:33:42.518,R602,Pump adjustment,complete,22
20L12001E,2020-11-18 05:35:39.194,R602,Pump adjustment,complete,23
20L12001E,2020-11-18 05:45:01.217,R602,Pump adjustment,complete,24
20L14001E,2020-11-18 07:31:26.702,R501,Pump stop,complete,9
20L14001E,2020-11-18 07:43:20.402,R501,Pump adjustment,complete,10
20L14001E,2020-11-18 08:05:22.106,R501,Pump stop,complete,11
20L14001E,2020-11-18 08:07:24.000,R501,Circulation Prewet,complete,12
20L12001E,2020-11-19 04:58:18.000,R602,Bottling,start,25
20L12001E,2020-11-19 06:19:48.000,R602,Circulation,complete,26
20L14001E,2020-11-19 07:13:06.000,R501,Charging,start,13
20L14001E,2020-11-19 08:22:19.000,R501,Charging,complete,14
20L14001E,2020-11-19 08:22:27.937,R501,Agitator start,complete,15
20L14001E,2020-11-19 08:25:02.000,R501,Agitation,start,16
20L14001E,2020-11-19 09:29:53.921,R501,Pump adjustment,complete,17
20L14001E,2020-11-19 09:42:51.305,R501,Pump stop,complete,18
20L14001E,2020-11-19 09:45:12.100,R501,Pump adjustment,complete,19
20L14001E,2020-11-19 09:45:21.713,R501,Pump start,complete,20
20L14001E,2020-11-19 09:46:09.123,R501,Pump adjustment,complete,21
20L14001E,2020-11-19 09:50:00.254,R501,Pump stop,complete,22
20L14001E,2020-11-19 09:52:19.756,R501,Pump adjustment,complete,23
20L14001E,2020-11-19 09:52:34.758,R501,Pump start,complete,24
20L14001E,2020-11-19 09:58:21.000,R501,Circulation,start,25
20L14001E,2020-11-19 09:58:59.506,R501,Pump adjustment,complete,26
20L14001E,2020-11-19 09:59:53.455,R501,Pump adjustment,complete,27
20L14001E,2020-11-19 13:19:13.551,R501,Agitator stop,complete,28
20L12001E,2020-11-19 20:31:04.030,R602,Pump stop,complete,27
20L12001E,2020-11-19 20:38:48.000,R602,Bottling,complete,28
20L14001E,2020-11-19 20:42:39.272,R501,Pump stop,complete,29
20L12001E,2020-11-20 06:11:16.433,R602,Pump adjustment,complete,29
20L12001E,2020-11-20 06:11:27.039,R602,Pump adjustment,complete,30
20L12001E,2020-11-20 06:12:19.434,R602,Pump adjustment,complete,31
20L17001E,2020-11-20 06:27:06.000,R504,Filters,start,0
20L17001E,2020-11-20 07:25:01.000,R504,Filters,complete,1
20L12001E,2020-11-20 09:48:18.209,R602,Pump stop,complete,32
20L12001E,2020-11-20 09:48:28.216,R602,Pump adjustment,complete,33
20L12001E,2020-11-20 09:49:28.965,R602,Pump start,complete,34
20L12001E,2020-11-20 09:55:00.099,R602,Pump adjustment,complete,35
20L12001E,2020-11-20 09:55:05.698,R602,Pump adjustment,complete,36
20L12001E,2020-11-20 09:56:28.244,R602,Pump stop,complete,37
20L12001E,2020-11-20 09:56:48.977,R602,Pump start,complete,38
20L12001E,2020-11-20 09:57:21.726,R602,Pump stop,complete,39
20L12001E,2020-11-20 09:58:13.459,R602,Pump adjustment,complete,40
20L12001E,2020-11-20 09:58:20.954,R602,Pump start,complete,41
20L12001E,2020-11-20 09:58:49.144,R602,Pump stop,complete,42
